state,district,total_enrolled,age_0_5,age_5_17,age_18_greater,child_ratio,youth_ratio,adult_ratio,dependency_ratio,ESI
Karnataka,Yadgir,6141,4756,1280,105,0.7744666992346524,0.20843510828855236,0.01709819247679531,57.48571428571429,0.01709819247679531
Karnataka,yadgir,682,566,116,0,0.8299120234604106,0.17008797653958943,0.0,,0.0
Kerala,Alappuzha,3479,2481,871,127,0.7131359586087956,0.25035929864903705,0.03650474274216729,26.393700787401574,0.03650474274216729
Kerala,Ernakulam,6224,4109,1795,320,0.6601863753213367,0.2883997429305913,0.05141388174807198,18.45,0.05141388174807198
Kerala,Idukki,1668,1372,268,28,0.8225419664268585,0.1606714628297362,0.016786570743405275,58.57142857142857,0.016786570743405275
Kerala,Kannur,5875,3943,1704,228,0.6711489361702128,0.29004255319148936,0.03880851063829787,24.767543859649123,0.03880851063829787
Kerala,Kasaragod,3511,2661,790,60,0.757903731130732,0.22500712047849616,0.01708914839077186,57.516666666666666,0.01708914839077186
Kerala,Kasargod,310,247,63,0,0.7967741935483871,0.2032258064516129,0.0,,0.0
Kerala,Kollam,4988,3750,1027,211,0.751804330392943,0.20589414595028066,0.042301523656776266,22.639810426540283,0.042301523656776266
Kerala,Kottayam,3238,2406,780,52,0.7430512662137122,0.24088943792464484,0.01605929586164299,61.26923076923077,0.01605929586164299
Kerala,Kozhikode,6635,4532,1900,203,0.6830444611906556,0.2863602110022607,0.03059532780708365,31.68472906403941,0.03059532780708365
Kerala,Malappuram,14469,10146,4079,244,0.7012233049968899,0.28191305549796114,0.01686363950514894,58.299180327868854,0.01686363950514894
Kerala,Palakkad,6652,5125,1362,165,0.7704449789536981,0.2047504509921828,0.02480457005411906,39.31515151515151,0.02480457005411906
Kerala,Pathanamthitta,1916,1374,471,71,0.7171189979123174,0.24582463465553236,0.037056367432150315,25.985915492957748,0.037056367432150315
Kerala,Thiruvananthapuram,6537,4734,1372,431,0.7241854061496099,0.20988220896435675,0.06593238488603335,14.167053364269142,0.06593238488603335
Kerala,Thrissur,6937,4810,1645,482,0.6933833069050022,0.23713420787083753,0.0694824852241603,13.392116182572614,0.0694824852241603
Kerala,Wayanad,1511,1260,233,18,0.8338848444738584,0.1542025148908008,0.011912640635340834,82.94444444444444,0.011912640635340834
Ladakh,Kargil,492,365,120,7,0.741869918699187,0.24390243902439024,0.014227642276422764,69.28571428571429,0.014227642276422764
Ladakh,Leh,125,101,13,11,0.808,0.104,0.088,10.363636363636363,0.088
Lakshadweep,Lakshadweep,199,188,10,1,0.9447236180904522,0.05025125628140704,0.005025125628140704,198.0,0.005025125628140704
Madhya Pradesh,Agar Malwa,2526,2079,418,29,0.8230403800475059,0.16547901821060965,0.011480601741884403,86.10344827586206,0.011480601741884403
Madhya Pradesh,Alirajpur,6912,3184,3359,369,0.46064814814814814,0.4859664351851852,0.053385416666666664,17.73170731707317,0.053385416666666664
Madhya Pradesh,Anuppur,3181,2824,344,13,0.8877711411505815,0.10814209368123232,0.004086765168186105,243.69230769230768,0.004086765168186105
Madhya Pradesh,Ashok Nagar,5150,3706,1277,167,0.7196116504854368,0.24796116504854368,0.032427184466019415,29.838323353293415,0.032427184466019415
Madhya Pradesh,Ashoknagar,3011,1594,1323,94,0.5293922284955165,0.4393889073397542,0.031218864164729326,31.03191489361702,0.031218864164729326
Madhya Pradesh,Balaghat,6666,6104,534,28,0.9156915691569157,0.08010801080108011,0.0042004200420042,237.07142857142858,0.0042004200420042
Madhya Pradesh,Barwani,21813,12794,8352,667,0.5865309677715124,0.3828909365974419,0.03057809563104571,31.703148425787106,0.03057809563104571
Madhya Pradesh,Betul,8082,6754,1202,126,0.8356842365751052,0.14872556297946052,0.015590200445434299,63.142857142857146,0.015590200445434299
Madhya Pradesh,Bhind,13877,8421,4821,635,0.6068314477192477,0.34740938243136127,0.04575916984939108,20.853543307086614,0.04575916984939108
Madhya Pradesh,Bhopal,12647,11063,1430,154,0.874752905827469,0.11307029335020163,0.012176800822329406,81.12337662337663,0.012176800822329406
Madhya Pradesh,Burhanpur,9689,6542,2759,388,0.6751986789142327,0.28475590876251416,0.04004541232325318,23.971649484536083,0.04004541232325318
Madhya Pradesh,Chhatarpur,17664,11372,5925,367,0.6437952898550725,0.33542798913043476,0.020776721014492752,47.130790190735695,0.020776721014492752
Madhya Pradesh,Chhindwara,8866,8201,618,47,0.9249943604782315,0.06970448905932777,0.0053011504624407855,187.63829787234042,0.0053011504624407855
Madhya Pradesh,Damoh,5926,4957,923,46,0.8364832939588255,0.1557543030712116,0.0077624029699628755,127.82608695652173,0.0077624029699628755
Madhya Pradesh,Datia,5809,3972,1794,43,0.6837665691168876,0.3088311241177483,0.00740230676536409,134.09302325581396,0.00740230676536409
Madhya Pradesh,Dewas,10367,8333,1943,91,0.8038005208835729,0.18742162631426643,0.008777852802160702,112.92307692307692,0.008777852802160702
Madhya Pradesh,Dhar,12549,8607,3517,425,0.6858713841740378,0.28026137540839907,0.03386724041756315,28.527058823529412,0.03386724041756315
Madhya Pradesh,Dindori,2618,2370,247,1,0.9052711993888465,0.09434682964094729,0.0003819709702062643,2617.0,0.0003819709702062643
Madhya Pradesh,East Nimar,3796,2293,1482,21,0.6040569020021075,0.3904109589041096,0.0055321390937829295,179.76190476190476,0.0055321390937829295
Madhya Pradesh,Guna,9699,7410,2224,65,0.7639962882771419,0.22930198989586556,0.0067017218269924735,148.2153846153846,0.0067017218269924735
Madhya Pradesh,Gwalior,18370,11981,5566,823,0.6522046815459989,0.3029940119760479,0.04480130647795318,21.320777642770352,0.04480130647795318
Madhya Pradesh,Harda,2102,1703,381,18,0.8101807802093245,0.181255946717412,0.008563273073263558,115.77777777777777,0.008563273073263558
Madhya Pradesh,Harda *,601,495,106,0,0.8236272878535774,0.17637271214642264,0.0,,0.0
Madhya Pradesh,Hoshangabad,5914,5095,807,12,0.8615150490361854,0.13645586743320934,0.002029083530605343,491.8333333333333,0.002029083530605343
Madhya Pradesh,Indore,22058,16493,4963,602,0.7477105811950313,0.22499773324870795,0.027291685556260766,35.64119601328904,0.027291685556260766
Madhya Pradesh,Jabalpur,12383,10578,1704,101,0.8542356456432205,0.137608010982799,0.008156343373980458,121.60396039603961,0.008156343373980458
Madhya Pradesh,Jhabua,13436,6552,6556,328,0.4876451324799047,0.4879428401309914,0.0244120273891039,39.96341463414634,0.0244120273891039
Madhya Pradesh,Katni,10786,8305,2365,116,0.7699796031893195,0.21926571481550158,0.010754681995178936,91.98275862068965,0.010754681995178936
Madhya Pradesh,Khandwa,4461,3166,1213,82,0.7097063438690876,0.27191212732571174,0.018381528805200626,53.40243902439025,0.018381528805200626
Madhya Pradesh,Khargone,14922,9781,4637,504,0.6554751373810481,0.31074922932582766,0.033775633293124246,28.607142857142858,0.033775633293124246
Madhya Pradesh,Maihar,400,362,19,19,0.905,0.0475,0.0475,20.05263157894737,0.0475
Madhya Pradesh,Mandla,4859,4595,259,5,0.9456678328874254,0.05330314879604857,0.0010290183165260341,970.8,0.0010290183165260341
Madhya Pradesh,Mandsaur,8148,7321,803,24,0.8985027000490918,0.09855179185076092,0.0029455081001472753,338.5,0.0029455081001472753
Madhya Pradesh,Mauganj,423,365,57,1,0.8628841607565012,0.1347517730496454,0.002364066193853428,422.0,0.002364066193853428
Madhya Pradesh,Morena,22268,14005,7605,658,0.6289294054248249,0.3415214657804922,0.029549128794682952,32.8419452887538,0.029549128794682952
Madhya Pradesh,Narmadapuram,726,601,96,29,0.8278236914600551,0.1322314049586777,0.03994490358126722,24.03448275862069,0.03994490358126722
Madhya Pradesh,Narsimhapur,1182,959,223,0,0.811336717428088,0.188663282571912,0.0,,0.0
Madhya Pradesh,Narsinghpur,5128,3820,1217,91,0.7449297971918877,0.2373244929797192,0.017745709828393137,55.35164835164835,0.017745709828393137
Madhya Pradesh,Neemuch,4909,4134,758,17,0.8421267060501121,0.15441026685679365,0.0034630270930943166,287.7647058823529,0.0034630270930943166
Madhya Pradesh,Niwari,138,114,15,9,0.8260869565217391,0.10869565217391304,0.06521739130434782,14.333333333333334,0.06521739130434782
Madhya Pradesh,Pandhurna,98,66,4,28,0.673469387755102,0.04081632653061224,0.2857142857142857,2.5,0.2857142857142857
Madhya Pradesh,Panna,9300,6775,2397,128,0.728494623655914,0.257741935483871,0.013763440860215054,71.65625,0.013763440860215054
Madhya Pradesh,Raisen,7470,6129,1219,122,0.8204819277108434,0.16318607764390897,0.016331994645247656,60.22950819672131,0.016331994645247656
Madhya Pradesh,Rajgarh,7950,6381,1535,34,0.8026415094339623,0.19308176100628932,0.004276729559748427,232.8235294117647,0.004276729559748427
Madhya Pradesh,Ratlam,7884,6376,1433,75,0.808726534753932,0.1817605276509386,0.009512937595129375,104.12,0.009512937595129375
Madhya Pradesh,Rewa,10670,9199,1442,29,0.862136832239925,0.13514526710403,0.002717900656044986,366.9310344827586,0.002717900656044986
Madhya Pradesh,Sagar,13580,11373,1829,378,0.8374815905743741,0.13468335787923416,0.027835051546391754,34.925925925925924,0.027835051546391754
Madhya Pradesh,Satna,13104,11068,1908,128,0.8446275946275946,0.14560439560439561,0.009768009768009768,101.375,0.009768009768009768
Madhya Pradesh,Sehore,6415,5069,1292,54,0.7901792673421668,0.2014029618082619,0.008417770849571318,117.79629629629629,0.008417770849571318
Madhya Pradesh,Seoni,5999,5481,510,8,0.9136522753792299,0.08501416902817137,0.0013335555925987664,748.875,0.0013335555925987664
Madhya Pradesh,Shahdol,5198,4322,817,59,0.8314736437091189,0.1571758368603309,0.011350519430550212,87.10169491525424,0.011350519430550212
Madhya Pradesh,Shajapur,6840,5792,1030,18,0.8467836257309942,0.15058479532163743,0.002631578947368421,379.0,0.002631578947368421
Madhya Pradesh,Sheopur,7143,3740,3264,139,0.5235895282094358,0.45695086098278037,0.019459610807783845,50.388489208633096,0.019459610807783845
Madhya Pradesh,Shivpuri,12427,6979,4728,720,0.5615997424961777,0.3804618974812907,0.05793836002253158,16.259722222222223,0.05793836002253158
Madhya Pradesh,Sidhi,6212,5544,655,13,0.892466194462331,0.1054410817772054,0.0020927237604636186,476.84615384615387,0.0020927237604636186
Madhya Pradesh,Singrauli,6265,5427,819,19,0.8662410215482841,0.13072625698324022,0.0030327214684756584,328.7368421052632,0.0030327214684756584
Madhya Pradesh,Tikamgarh,7130,5581,1521,28,0.7827489481065919,0.21332398316970547,0.003927068723702665,253.64285714285714,0.003927068723702665
Madhya Pradesh,Ujjain,14057,12249,1726,82,0.8713808067155154,0.12278580066870598,0.005833392615778615,170.4268292682927,0.005833392615778615
Madhya Pradesh,Umaria,5139,4225,890,24,0.8221443860673283,0.17318544463903482,0.004670169293636894,213.125,0.004670169293636894
Madhya Pradesh,Vidisha,10202,7855,2178,169,0.7699470692021172,0.21348755146049794,0.016565379337384827,59.366863905325445,0.016565379337384827
Madhya Pradesh,West Nimar,747,608,133,6,0.8139223560910308,0.17804551539491298,0.008032128514056224,123.5,0.008032128514056224
Maharashtra,Ahilyanagar,12,11,1,0,0.9166666666666666,0.08333333333333333,0.0,,0.0
Maharashtra,Ahmadnagar,11657,9239,2293,125,0.7925709873895513,0.19670584198335764,0.010723170627091019,92.256,0.010723170627091019
Maharashtra,Ahmed Nagar,327,265,62,0,0.8103975535168195,0.18960244648318042,0.0,,0.0
Maharashtra,Ahmednagar,368,182,158,28,0.4945652173913043,0.42934782608695654,0.07608695652173914,12.142857142857142,0.07608695652173914
Maharashtra,Akola,4662,3922,691,49,0.8412698412698413,0.14821964821964823,0.010510510510510511,94.14285714285714,0.010510510510510511
Maharashtra,Amravati,6816,5700,1009,107,0.8362676056338029,0.14803403755868544,0.015698356807511738,62.700934579439256,0.015698356807511738
Maharashtra,Aurangabad,17149,12199,4805,145,0.7113534316869788,0.28019126479678114,0.008455303516240013,117.26896551724138,0.008455303516240013
Maharashtra,Beed,10107,7393,2444,270,0.7314732363708321,0.24181260512516078,0.026714158504007122,36.43333333333333,0.026714158504007122
Maharashtra,Bhandara,1862,1801,55,6,0.9672395273899034,0.02953813104189044,0.00322234156820623,309.3333333333333,0.00322234156820623
Maharashtra,Bid,555,430,125,0,0.7747747747747747,0.22522522522522523,0.0,,0.0
Maharashtra,Buldana,1062,950,112,0,0.8945386064030132,0.10546139359698682,0.0,,0.0
Maharashtra,Buldhana,6981,5763,1077,141,0.8255264288783842,0.1542758917060593,0.02019767941555651,48.51063829787234,0.02019767941555651
Maharashtra,Chandrapur,4422,3965,371,86,0.8966530981456354,0.08389868837630032,0.019448213478064226,50.41860465116279,0.019448213478064226
Maharashtra,Chatrapati Sambhaji Nagar,211,114,81,16,0.5402843601895735,0.38388625592417064,0.07582938388625593,12.1875,0.07582938388625593
Maharashtra,Chhatrapati Sambhajinagar,990,403,357,230,0.4070707070707071,0.3606060606060606,0.23232323232323232,3.3043478260869565,0.23232323232323232
Maharashtra,Dharashiv,143,88,28,27,0.6153846153846154,0.1958041958041958,0.1888111888111888,4.296296296296297,0.1888111888111888
Maharashtra,Dhule,12511,7191,4804,516,0.5747741987051395,0.38398209575573494,0.04124370553912557,23.246124031007753,0.04124370553912557
Maharashtra,Gadchiroli,2341,2054,265,22,0.877402819307988,0.11319948739854763,0.009397693293464331,105.4090909090909,0.009397693293464331
Maharashtra,Gondia,28,24,4,0,0.8571428571428571,0.14285714285714285,0.0,,0.0
Maharashtra,Gondiya,2832,2725,101,6,0.9622175141242938,0.0356638418079096,0.00211864406779661,471.0,0.00211864406779661
Maharashtra,Gondiya *,54,50,4,0,0.9259259259259259,0.07407407407407407,0.0,,0.0
Maharashtra,Hingoli,8145,6326,1449,370,0.7766728054020872,0.17790055248618786,0.04542664211172499,21.013513513513512,0.04542664211172499
Maharashtra,Hingoli *,1,1,0,0,1.0,0.0,0.0,,0.0
Maharashtra,Jalgaon,13129,10346,2560,223,0.7880265062076319,0.1949881940741869,0.016985299718181125,57.874439461883405,0.016985299718181125
Maharashtra,Jalna,5512,4564,930,18,0.8280116110304789,0.16872278664731494,0.003265602322206096,305.22222222222223,0.003265602322206096
Maharashtra,Kolhapur,7363,6324,970,69,0.8588890397935625,0.13173977998098602,0.009371180225451583,105.71014492753623,0.009371180225451583
Maharashtra,Latur,7462,5709,1605,148,0.7650763870276065,0.21508978826051997,0.019833824711873494,49.41891891891892,0.019833824711873494
Maharashtra,Mumbai,14302,10421,3805,76,0.7286393511397007,0.2660467067543001,0.005313942105999161,187.18421052631578,0.005313942105999161
Maharashtra,Mumbai City,2888,2284,444,160,0.7908587257617729,0.15373961218836565,0.055401662049861494,17.05,0.055401662049861494
Maharashtra,Mumbai Suburban,17981,12320,4882,779,0.6851676769923808,0.2715088148601301,0.04332350814748902,22.082156611039796,0.04332350814748902
Maharashtra,Mumbai( Sub Urban ),411,334,77,0,0.8126520681265207,0.1873479318734793,0.0,,0.0
Maharashtra,Nagpur,11659,9943,1487,229,0.8528175658289733,0.12754095548503303,0.019641478685993655,49.91266375545852,0.019641478685993655
Maharashtra,Nanded,11767,9010,2427,330,0.7657006883657687,0.20625478031783803,0.028044531316393305,34.657575757575756,0.028044531316393305
Maharashtra,Nandurbar,10440,7585,2619,236,0.7265325670498084,0.2508620689655172,0.022605363984674328,43.23728813559322,0.022605363984674328
Maharashtra,Nandurbar *,137,103,33,1,0.7518248175182481,0.24087591240875914,0.0072992700729927005,136.0,0.0072992700729927005
Maharashtra,Nashik,22019,15984,5731,304,0.7259185249103047,0.26027521685816796,0.013806258231527316,71.43092105263158,0.013806258231527316
Maharashtra,Osmanabad,3885,3182,693,10,0.819047619047619,0.1783783783783784,0.002574002574002574,387.5,0.002574002574002574
Maharashtra,Palghar,10539,7220,3157,162,0.6850744852452795,0.2995540373849511,0.015371477369769428,64.05555555555556,0.015371477369769428
Maharashtra,Parbhani,6159,4961,1000,198,0.8054879038805001,0.1623640201331385,0.03214807598636142,30.106060606060606,0.03214807598636142
Maharashtra,Pune,31148,23622,6404,1122,0.7583793501990497,0.205599075382047,0.0360215744189033,26.76114081996435,0.0360215744189033
Maharashtra,Raigad,3380,2548,730,102,0.7538461538461538,0.21597633136094674,0.03017751479289941,32.13725490196079,0.03017751479289941
Maharashtra,Raigarh,5119,4318,800,1,0.8435241258058215,0.15628052353975386,0.0001953506544246923,5118.0,0.0001953506544246923
Maharashtra,Raigarh(MH),85,70,15,0,0.8235294117647058,0.17647058823529413,0.0,,0.0
Maharashtra,Ratnagiri,2512,2267,213,32,0.902468152866242,0.08479299363057324,0.012738853503184714,77.5,0.012738853503184714
Maharashtra,Sangli,7415,5502,1781,132,0.7420094403236682,0.2401888064733648,0.01780175320296696,55.17424242424242,0.01780175320296696
Maharashtra,Satara,5865,5005,707,153,0.8533674339300937,0.1205456095481671,0.02608695652173913,37.333333333333336,0.02608695652173913
Maharashtra,Sindhudurg,1163,1088,55,20,0.9355116079105761,0.04729148753224419,0.017196904557179708,57.15,0.017196904557179708
Maharashtra,Solapur,12027,9324,2454,249,0.7752556747318533,0.20404090795709653,0.02070341731105014,47.30120481927711,0.02070341731105014
Maharashtra,Thane,43142,28692,13492,958,0.665059570719948,0.31273469009318067,0.022205739186871264,44.03340292275574,0.022205739186871264
Maharashtra,Wardha,1888,1800,83,5,0.9533898305084746,0.04396186440677966,0.0026483050847457626,376.6,0.0026483050847457626
Maharashtra,Washim,3313,2974,295,44,0.8976758225173559,0.08904316329610625,0.013281014186537881,74.29545454545455,0.013281014186537881
Maharashtra,Washim *,30,26,4,0,0.8666666666666667,0.13333333333333333,0.0,,0.0
Maharashtra,Yavatmal,7470,5952,1320,198,0.7967871485943775,0.17670682730923695,0.02650602409638554,36.72727272727273,0.02650602409638554
Manipur,Bishnupur,1107,511,554,42,0.46160794941282746,0.5004516711833785,0.037940379403794036,25.357142857142858,0.037940379403794036
Manipur,Chandel,733,241,487,5,0.32878581173260574,0.6643929058663028,0.0068212824010914054,145.6,0.0068212824010914054
Manipur,Churachandpur,4594,1238,3251,105,0.2694819329560296,0.7076621680452765,0.02285589899869395,42.75238095238095,0.02285589899869395
Manipur,Imphal East,1103,546,548,9,0.49501359927470534,0.4968268359020852,0.008159564823209429,121.55555555555556,0.008159564823209429
Manipur,Imphal West,1217,634,551,32,0.5209531635168447,0.4527526705012325,0.02629416598192276,37.03125,0.02629416598192276
Manipur,Jiribam,145,53,91,1,0.36551724137931035,0.6275862068965518,0.006896551724137931,144.0,0.006896551724137931
Manipur,Kakching,109,39,69,1,0.3577981651376147,0.6330275229357798,0.009174311926605505,108.0,0.009174311926605505
Manipur,Pherzawl,10,1,9,0,0.1,0.9,0.0,,0.0
Manipur,Senapati,1463,747,700,16,0.5105946684894054,0.4784688995215311,0.010936431989063569,90.4375,0.010936431989063569
Manipur,Tamenglong,945,294,622,29,0.3111111111111111,0.6582010582010582,0.030687830687830688,31.586206896551722,0.030687830687830688
Manipur,Thoubal,1019,409,604,6,0.4013738959764475,0.592737978410206,0.005888125613346418,168.83333333333334,0.005888125613346418
Manipur,Ukhrul,754,331,409,14,0.4389920424403183,0.5424403183023873,0.01856763925729443,52.857142857142854,0.01856763925729443
Meghalaya,East Garo Hills,6041,1012,3357,1672,0.16752193345472605,0.55570269822877,0.2767753683165039,2.613038277511962,0.2767753683165039
Meghalaya,East Jaintia Hills,5109,982,2347,1780,0.19220982579761206,0.459385398316696,0.3484047758856919,1.8702247191011236,0.3484047758856919
Meghalaya,East Khasi Hills,28656,4239,14578,9839,0.14792713567839197,0.5087241764377443,0.34334868788386375,1.9124911068197987,0.34334868788386375
Meghalaya,Eastern West Khasi Hills,818,3,226,589,0.003667481662591687,0.2762836185819071,0.7200488997555012,0.38879456706281834,0.7200488997555012
Meghalaya,Jaintia Hills,4,4,0,0,1.0,0.0,0.0,,0.0
Meghalaya,Kamrup,143,13,71,59,0.09090909090909091,0.4965034965034965,0.4125874125874126,1.423728813559322,0.4125874125874126
Meghalaya,North Garo Hills,3053,455,1845,753,0.14903373730756633,0.6043236161152964,0.24664264657713725,3.054448871181939,0.24664264657713725
Meghalaya,Ri Bhoi,9265,1332,4574,3359,0.14376686454398274,0.4936859147328656,0.36254722072315165,1.758261387317654,0.36254722072315165
Meghalaya,South Garo Hills,4426,568,2412,1446,0.12833258020786262,0.5449615906009941,0.32670582919114327,2.060857538035961,0.32670582919114327
Meghalaya,South West Garo Hills,4934,2406,1645,883,0.48763680583704905,0.33340089177138227,0.1789623023915687,4.587768969422424,0.1789623023915687
Meghalaya,South West Khasi Hills,3437,785,1538,1114,0.22839685772475996,0.4474832702938609,0.3241198719813791,2.085278276481149,0.3241198719813791
Meghalaya,West Garo Hills,15799,4507,6760,4532,0.28527121969744923,0.42787518197354263,0.28685359832900814,2.486098852603707,0.28685359832900814
Meghalaya,West Jaintia Hills,11751,2374,5584,3793,0.2020253595438686,0.4751936005446345,0.32278103991149687,2.09807540205642,0.32278103991149687
Meghalaya,West Khasi Hills,15803,2392,8152,5259,0.15136366512687463,0.5158514206163387,0.3327849142567867,2.0049439056854914,0.3327849142567867
Mizoram,Aizawl,1013,742,224,47,0.7324777887462981,0.2211253701875617,0.04639684106614018,20.5531914893617,0.04639684106614018
Mizoram,Champhai,1139,793,257,89,0.6962247585601404,0.22563652326602282,0.0781387181738367,11.797752808988765,0.0781387181738367
Mizoram,Hnahthial,2,2,0,0,1.0,0.0,0.0,,0.0
Mizoram,Khawzawl,34,5,7,22,0.14705882352941177,0.20588235294117646,0.6470588235294118,0.5454545454545454,0.6470588235294118
Mizoram,Kolasib,273,187,51,35,0.684981684981685,0.18681318681318682,0.1282051282051282,6.8,0.1282051282051282
Mizoram,Lawngtlai,1616,1141,378,97,0.7060643564356436,0.23391089108910892,0.06002475247524752,15.65979381443299,0.06002475247524752
Mizoram,Lunglei,700,519,112,69,0.7414285714285714,0.16,0.09857142857142857,9.144927536231885,0.09857142857142857
Mizoram,Mamit,170,140,27,3,0.8235294117647058,0.1588235294117647,0.01764705882352941,55.666666666666664,0.01764705882352941
Mizoram,Mammit,76,68,8,0,0.8947368421052632,0.10526315789473684,0.0,,0.0
Mizoram,Saiha,639,367,176,96,0.5743348982785602,0.27543035993740217,0.15023474178403756,5.65625,0.15023474178403756
Mizoram,Saitual,12,2,3,7,0.16666666666666666,0.25,0.5833333333333334,0.7142857142857143,0.5833333333333334
Mizoram,Serchhip,100,78,16,6,0.78,0.16,0.06,15.666666666666666,0.06
Nagaland,Chumukedima,182,36,96,50,0.1978021978021978,0.5274725274725275,0.27472527472527475,2.64,0.27472527472527475
Nagaland,Dimapur,3182,1108,1798,276,0.34820867379006915,0.5650534255185418,0.08673790069138906,10.528985507246377,0.08673790069138906
Nagaland,Kiphire,881,160,669,52,0.18161180476730987,0.7593643586833144,0.05902383654937571,15.942307692307692,0.05902383654937571
Nagaland,Kohima,1609,555,947,107,0.3449347420758235,0.5885643256681169,0.06650093225605966,14.037383177570094,0.06650093225605966
Nagaland,Longleng,886,205,633,48,0.23137697516930023,0.7144469525959368,0.05417607223476298,17.458333333333332,0.05417607223476298
Nagaland,Meluri,17,2,13,2,0.11764705882352941,0.7647058823529411,0.11764705882352941,7.5,0.11764705882352941
Nagaland,Mokokchung,486,132,311,43,0.2716049382716049,0.6399176954732511,0.08847736625514403,10.30232558139535,0.08847736625514403
Nagaland,Mon,2201,613,1418,170,0.2785097682871422,0.6442526124488869,0.07723761926397092,11.947058823529412,0.07723761926397092
Nagaland,Niuland,28,11,15,2,0.39285714285714285,0.5357142857142857,0.07142857142857142,13.0,0.07142857142857142
Nagaland,Noklak,342,68,236,38,0.19883040935672514,0.6900584795321637,0.1111111111111111,8.0,0.1111111111111111
Nagaland,Peren,1451,509,842,100,0.3507925568573398,0.580289455547898,0.06891798759476224,13.51,0.06891798759476224
Nagaland,Phek,1038,308,691,39,0.29672447013487474,0.6657032755298651,0.03757225433526012,25.615384615384617,0.03757225433526012
Nagaland,Shamator,247,3,221,23,0.012145748987854251,0.8947368421052632,0.0931174089068826,9.73913043478261,0.0931174089068826
Nagaland,Tseminyu,29,7,13,9,0.2413793103448276,0.4482758620689655,0.3103448275862069,2.2222222222222223,0.3103448275862069
Nagaland,Tuensang,1546,492,970,84,0.3182406209573092,0.6274256144890039,0.054333764553686936,17.404761904761905,0.054333764553686936
Nagaland,Wokha,554,117,407,30,0.2111913357400722,0.7346570397111913,0.05415162454873646,17.466666666666665,0.05415162454873646
Nagaland,Zunheboto,750,127,576,47,0.16933333333333334,0.768,0.06266666666666666,14.957446808510639,0.06266666666666666
ODISHA,NUAPADA,1,1,0,0,1.0,0.0,0.0,,0.0
Odisha,ANGUL,1,1,0,0,1.0,0.0,0.0,,0.0
Odisha,ANUGUL,13,12,1,0,0.9230769230769231,0.07692307692307693,0.0,,0.0
Odisha,Angul,2932,2517,402,13,0.8584583901773534,0.13710777626193724,0.004433833560709414,224.53846153846155,0.004433833560709414
Odisha,Anugal,2,1,1,0,0.5,0.5,0.0,,0.0
Odisha,Anugul,141,115,26,0,0.8156028368794326,0.18439716312056736,0.0,,0.0
Odisha,Balangir,5087,4134,897,56,0.8126597208570867,0.1763318262237075,0.01100845291920582,89.83928571428571,0.01100845291920582
Odisha,Baleshwar,814,620,194,0,0.7616707616707616,0.23832923832923833,0.0,,0.0
Odisha,Baleswar,5846,4738,1104,4,0.8104686965446459,0.1888470749230243,0.0006842285323297981,1460.5,0.0006842285323297981
Odisha,Bargarh,5012,4223,787,2,0.8425778132482044,0.15702314445331206,0.0003990422984836393,2505.0,0.0003990422984836393
Odisha,Baudh,169,136,33,0,0.8047337278106509,0.1952662721893491,0.0,,0.0
Odisha,Bhadrak,4423,3301,1108,14,0.7463260230612706,0.2505087044992087,0.0031652724395206874,314.92857142857144,0.0031652724395206874
Odisha,Boudh,1388,1154,232,2,0.8314121037463977,0.16714697406340057,0.001440922190201729,693.0,0.001440922190201729
Odisha,Cuttack,4939,3935,989,15,0.7967199838023892,0.200242964162786,0.003037052034824863,328.26666666666665,0.003037052034824863
Odisha,Debagarh,845,753,87,5,0.8911242603550296,0.10295857988165681,0.005917159763313609,168.0,0.005917159763313609
Odisha,Dhenkanal,2831,2313,510,8,0.8170257859413634,0.18014835747085836,0.00282585658777817,352.875,0.00282585658777817
Odisha,Gajapati,1960,1632,310,18,0.8326530612244898,0.15816326530612246,0.009183673469387756,107.88888888888889,0.009183673469387756
Odisha,Ganjam,7530,6560,961,9,0.8711819389110226,0.12762284196547144,0.001195219123505976,835.6666666666666,0.001195219123505976
Odisha,JAJPUR,2430,1930,453,47,0.7942386831275721,0.18641975308641975,0.01934156378600823,50.702127659574465,0.01934156378600823
Odisha,Jagatsinghapur,3071,2756,292,23,0.8974275480299577,0.095083034842071,0.007489417127971344,132.52173913043478,0.007489417127971344
Odisha,Jagatsinghpur,676,609,67,0,0.900887573964497,0.09911242603550297,0.0,,0.0
Odisha,Jajapur,2439,1966,471,2,0.8060680606806068,0.1931119311193112,0.0008200082000820008,1218.5,0.0008200082000820008
Odisha,Jajpur,15,9,6,0,0.6,0.4,0.0,,0.0
Odisha,Jharsuguda,1126,1041,85,0,0.9245115452930728,0.07548845470692718,0.0,,0.0
Odisha,Kalahandi,4409,3293,1053,63,0.7468813789975051,0.23882966659106372,0.014288954411431163,68.98412698412699,0.014288954411431163
Odisha,Kandhamal,2996,2563,425,8,0.8554739652870494,0.14185580774365822,0.0026702269692923898,373.5,0.0026702269692923898
Odisha,Kendrapara,3867,3092,730,45,0.7995862425652961,0.18877682958365657,0.011636927851047323,84.93333333333334,0.011636927851047323
Odisha,Kendujhar,5244,4239,991,14,0.8083524027459954,0.18897787948131198,0.002669717772692601,373.57142857142856,0.002669717772692601
Odisha,Khorda,4222,3419,639,164,0.8098057792515395,0.15135007105637138,0.038844149692089054,24.74390243902439,0.038844149692089054
